score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0.976,0.10335283,100.0,4,1,14,3,Zhou2016,CSP+SVM
0.976,0.102407694,100.0,4,1,14,3,Zhou2016,CSP+SVM
0.968,0.09776278,100.0,4,2,14,3,Zhou2016,CSP+SVM
0.968,0.10534706,100.0,4,2,14,3,Zhou2016,CSP+SVM
0.6089646,0.019516801,119.0,1,0,14,3,Zhou2016,LogVariance+SVM
0.854,0.01613822,100.0,1,1,14,3,Zhou2016,LogVariance+SVM
0.906,0.017366027,100.0,1,2,14,3,Zhou2016,LogVariance+SVM
0.918,0.015834522,100.0,2,0,14,3,Zhou2016,LogVariance+SVM
0.69876546,0.015477324,90.0,2,1,14,3,Zhou2016,LogVariance+SVM
0.85,0.016009808,100.0,2,2,14,3,Zhou2016,LogVariance+SVM
0.88,0.0160635,100.0,3,0,14,3,Zhou2016,LogVariance+SVM
0.944,0.017750645,100.0,3,1,14,3,Zhou2016,LogVariance+SVM
0.91,0.017847348,100.0,3,2,14,3,Zhou2016,LogVariance+SVM
0.86419755,0.015678262,90.0,4,0,14,3,Zhou2016,LogVariance+SVM
0.95,0.015437174,100.0,4,1,14,3,Zhou2016,LogVariance+SVM
0.83,0.016381979,100.0,4,2,14,3,Zhou2016,LogVariance+SVM
0.8193182,0.02018075,119.0,1,0,14,3,Zhou2016,LogVariance+LDA
0.934,0.017499208,100.0,1,1,14,3,Zhou2016,LogVariance+LDA
0.898,0.018573951,100.0,1,2,14,3,Zhou2016,LogVariance+LDA
0.884,0.017349338,100.0,2,0,14,3,Zhou2016,LogVariance+LDA
0.6345679,0.01724205,90.0,2,1,14,3,Zhou2016,LogVariance+LDA
0.864,0.018200636,100.0,2,2,14,3,Zhou2016,LogVariance+LDA
0.962,0.017566776,100.0,3,0,14,3,Zhou2016,LogVariance+LDA
0.99,0.018744897,100.0,3,1,14,3,Zhou2016,LogVariance+LDA
0.956,0.019506406,100.0,3,2,14,3,Zhou2016,LogVariance+LDA
0.94074076,0.016738843,90.0,4,0,14,3,Zhou2016,LogVariance+LDA
0.968,0.016742278,100.0,4,1,14,3,Zhou2016,LogVariance+LDA
0.85,0.017773818,100.0,4,2,14,3,Zhou2016,LogVariance+LDA
0.83964646,0.09430661,119.0,1,0,14,3,Zhou2016,DLCSPauto+shLDA
0.89,0.08247809,100.0,1,1,14,3,Zhou2016,DLCSPauto+shLDA
0.966,0.08519864,100.0,1,2,14,3,Zhou2016,DLCSPauto+shLDA
0.882,0.07887478,100.0,2,0,14,3,Zhou2016,DLCSPauto+shLDA
0.7654321,0.07582998,90.0,2,1,14,3,Zhou2016,DLCSPauto+shLDA
0.92,0.09287076,100.0,2,2,14,3,Zhou2016,DLCSPauto+shLDA
0.982,0.076010846,100.0,3,0,14,3,Zhou2016,DLCSPauto+shLDA
0.99,0.08110442,100.0,3,1,14,3,Zhou2016,DLCSPauto+shLDA
0.99,0.07944689,100.0,3,2,14,3,Zhou2016,DLCSPauto+shLDA
0.982716,0.07168951,90.0,4,0,14,3,Zhou2016,DLCSPauto+shLDA
0.98,0.07993889,100.0,4,1,14,3,Zhou2016,DLCSPauto+shLDA
0.954,0.09042325,100.0,4,2,14,3,Zhou2016,DLCSPauto+shLDA
0.88825756,0.13630004,119.0,1,0,14,3,Zhou2016,FgMDM
0.882,0.12609768,100.0,1,1,14,3,Zhou2016,FgMDM
0.918,0.11239414,100.0,1,2,14,3,Zhou2016,FgMDM
0.892,0.12194915,100.0,2,0,14,3,Zhou2016,FgMDM
0.8148148,0.110864736,90.0,2,1,14,3,Zhou2016,FgMDM
0.892,0.119548365,100.0,2,2,14,3,Zhou2016,FgMDM
0.99,0.1154253,100.0,3,0,14,3,Zhou2016,FgMDM
0.98,0.11631818,100.0,3,1,14,3,Zhou2016,FgMDM
0.994,0.12138744,100.0,3,2,14,3,Zhou2016,FgMDM
0.9925926,0.10641213,90.0,4,0,14,3,Zhou2016,FgMDM
0.986,0.116948225,100.0,4,1,14,3,Zhou2016,FgMDM
0.964,0.112046145,100.0,4,2,14,3,Zhou2016,FgMDM
0.8568182,0.09078522,119.0,1,0,14,3,Zhou2016,CSP+LDA
0.914,0.0780437,100.0,1,1,14,3,Zhou2016,CSP+LDA
0.974,0.07718458,100.0,1,2,14,3,Zhou2016,CSP+LDA
0.916,0.077787116,100.0,2,0,14,3,Zhou2016,CSP+LDA
0.78518516,0.07124028,90.0,2,1,14,3,Zhou2016,CSP+LDA
0.928,0.084924415,100.0,2,2,14,3,Zhou2016,CSP+LDA
0.992,0.07821741,100.0,3,0,14,3,Zhou2016,CSP+LDA
0.988,0.07590089,100.0,3,1,14,3,Zhou2016,CSP+LDA
0.994,0.07895441,100.0,3,2,14,3,Zhou2016,CSP+LDA
0.9876543,0.07461061,90.0,4,0,14,3,Zhou2016,CSP+LDA
0.986,0.07796578,100.0,4,1,14,3,Zhou2016,CSP+LDA
0.956,0.08946915,100.0,4,2,14,3,Zhou2016,CSP+LDA
0.91174245,0.11898699,119.0,1,0,14,3,Zhou2016,TS+LR
0.92,0.103689,100.0,1,1,14,3,Zhou2016,TS+LR
0.968,0.099957846,100.0,1,2,14,3,Zhou2016,TS+LR
0.92,0.10199127,100.0,2,0,14,3,Zhou2016,TS+LR
0.8345679,0.09921293,90.0,2,1,14,3,Zhou2016,TS+LR
0.914,0.10135903,100.0,2,2,14,3,Zhou2016,TS+LR
0.998,0.1004765,100.0,3,0,14,3,Zhou2016,TS+LR
0.992,0.0981081,100.0,3,1,14,3,Zhou2016,TS+LR
0.994,0.11566405,100.0,3,2,14,3,Zhou2016,TS+LR
0.99012345,0.09505458,90.0,4,0,14,3,Zhou2016,TS+LR
0.982,0.102503344,100.0,4,1,14,3,Zhou2016,TS+LR
0.978,0.09959011,100.0,4,2,14,3,Zhou2016,TS+LR
0.9195707,0.13163705,119.0,1,0,14,3,Zhou2016,TS+EL
0.93,0.13543335,100.0,1,1,14,3,Zhou2016,TS+EL
0.974,0.118979834,100.0,1,2,14,3,Zhou2016,TS+EL
0.924,0.14654069,100.0,2,0,14,3,Zhou2016,TS+EL
0.84197533,0.14214616,90.0,2,1,14,3,Zhou2016,TS+EL
0.924,0.105890036,100.0,2,2,14,3,Zhou2016,TS+EL
0.994,0.11513658,100.0,3,0,14,3,Zhou2016,TS+EL
0.992,0.11565833,100.0,3,1,14,3,Zhou2016,TS+EL
0.998,0.11643767,100.0,3,2,14,3,Zhou2016,TS+EL
0.9802469,0.10422053,90.0,4,0,14,3,Zhou2016,TS+EL
0.988,0.14484005,100.0,4,1,14,3,Zhou2016,TS+EL
0.97,0.10893731,100.0,4,2,14,3,Zhou2016,TS+EL
